텍스트,답,category,전체 데이터 답
흑 인 은 일 단 수 갑 부 터 채 워 야 해,unsafe,"Race, Ethnicity & Nationality",unsafe
극 우 시 위 맞 음 ? 흑 인 이 왜 극 우 시 위 에 참 여 해 ?,unsafe,"Race, Ethnicity & Nationality",unsafe
동 포 란 말 쓰 지 마 라 그 들 국 적 이 중 국 이 야 중 국 인 이 라 고 제 발 중 국 인 들 이 미 지 세 탁 좀 하 지 마 라,unsafe,"Race, Ethnicity & Nationality",unsafe
매 국 언 론 또 시 작 이 다 . 싸 구 려 온 정 주 의 로 프 랑 스 가 어 케 되 는 지 안 보 이 냐 ? 정 신 좀 차 려 라 . 지 구 상 에 난 민 은 없 다 . 9 9 % 가 가 짜 난 민 이 다 . 난 민 . 이 주 민 ? 불 법 이 민 자 들 이 다 . 외 국 인 들 한 테 나 라 팔 아 먹 는 짓 좀 작 작 해 라 .,unsafe,"Race, Ethnicity & Nationality",unsafe
자 칭 신 사 의 나 라 . . . . ? ? ? ? 병 으 로 얼 굴 을 까 는 것 이 그 들 이 말 하 는 매 너 . . ? ? ? ? 쪽 수 도 많 은 것 같 은 데 최 소 한 맨 주 먹 으 로 붙 어 야 신 사 답 지 않 나 . . . ? ? ?,unsafe,"Race, Ethnicity & Nationality",unsafe
탈 레 반 근 처 에 누 가 있 는 지 를 생 각 하 고 중 국 이 지 금 누 구 를 탄 압 하 고 있 는 지 생 각 해 보 아 라 모 든 총 구 는 중 국 으 로 ! ! !,unsafe,"Race, Ethnicity & Nationality",unsafe
결 론 : 과 거 모 든 역 사 에 안 좋 은 영 향 을 끼 친 건 영 국 이 다,unsafe,"Race, Ethnicity & Nationality",unsafe
이 미 지 메 이 킹 을 제 일 잘 한 나 라 가 영 국 . 저 런 놈 들 을 어 떻 게 신 사 라 고 부 르 는 지 . .,unsafe,"Race, Ethnicity & Nationality",unsafe
실 제 로 어 느 국 가 에 서 난 민 수 용 했 다 가 난 민 들 이 단 체 까 지 만 들 어 서 지 들 이 주 인 행 세 한 적 이 있 었 죠 . . . 난 민 도 집 이 생 기 고 배 부 르 면 어 떻 게 변 할 지 뻔 함 . . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
"중 국 동 포 ? 북 한 같 애 . . . 쟤 들 은 한 , 중 국 대 축 구 경 기 에 중 국 응 원 하 는 중 국 인 일 뿐 이 야 . . .",unsafe,"Race, Ethnicity & Nationality",unsafe
싫 어 요 조 선 조 크 ! 아 웃,unsafe,"Race, Ethnicity & Nationality",unsafe
동 남 아 개 재 수 없 다 아,unsafe,"Race, Ethnicity & Nationality",unsafe
반 대 5 개 ? ? 요 즘 네 이 버 조 선 족 하 고 중 국 애 들 댓 글 조 작 많 이 하 던 데 역 시 나 ㅋ ㅋ 많 이 들 난 입 했 네,unsafe,"Race, Ethnicity & Nationality",unsafe
흑 인 들 이 폭 력 으 로 시 위 하 고 폭 력 이 나 범 죄 저 지 르 는 횟 수 가 엄 청 높 다 지 네 들 이 다 저 러 고 다 니 니 참 그 리 고 왜 경 찰 이 멈 추 라 하 는 데 안 멈 추 냐 반 대 로 백 인 경 찰 이 흑 인 한 테 총 살 당 한 다 고 백 인 들 이 다 저 렇 게 들 고 일 어 서 거 나 폭 동 일 으 키 진 않 는 다,unsafe,"Race, Ethnicity & Nationality",unsafe
또 영 국 이 영 국 했 구 나 . .,unsafe,"Race, Ethnicity & Nationality",safe
난 민 은 같 은 이 슬 람 국 가 에 보 내 고 . . . 차 라 리 지 원 금 을 보 내 야 . . . . . 유 럽 꼴 을 보 라 고,unsafe,"Race, Ethnicity & Nationality",unsafe
솔 까 동 양 인 들 이 생 긴 거 나 체 격 이 좀 약 하 지 . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
아 닌 건 아 닌 겨 ! ! 이 좁 은 땅 덩 어 리 에 조 선 족 에 아 프 간 난 민 들 까 지 오 면 언 제 무 슨 일 이 일 어 날 지 모 른 다,unsafe,"Race, Ethnicity & Nationality",unsafe
아 직 도 조 선 족 을 동 포 라 고 생 각 하 는 사 람 있 나 요 ? ? ?,unsafe,"Race, Ethnicity & Nationality",unsafe
조 선 족 들 중 국 으 로 다 돌 아 갔 으 면 속 이 시 원 하 겠 다 � �,unsafe,"Race, Ethnicity & Nationality",unsafe
맞 아 요 ㅠ 북 한 이 전 세 계 적 으 로 망 나 니 짓 을 항 상 하 지 요 ㅠ 세 계 적 인 깡 패 짓 으 로 유 명 하 지 요 ㅠ 참 슬 프 고 답 답 하 지 요 ~ ㅠ 우 리 의 똑 똑 한 탈 북 민 들 ~ 응 원 하 고 ~ 축 복 합 니 다 ~ 힘 내 시 고 ~ 홧 팅 하 셔 요 ~ ^ ^ ~,unsafe,"Race, Ethnicity & Nationality",unsafe
그 냥 서 운 해 할 것 도 없 고 중 국 어 쓰 고 중 국 인 으 로 사 세 요 . 한 국 오 지 도 말 고 . . 그 럼 아 무 문 제 없 음,unsafe,"Race, Ethnicity & Nationality",unsafe
훠 훠 훠 훠 훠 ~ ~ ~ ~ ~ 남 조 선 을 잡 탕 의 나 라 로 만 들 겠 슙 니 돠 훠 훠 훠 훠 훠 ~ ~ ~,unsafe,"Race, Ethnicity & Nationality",unsafe
흑 인 이 면 일 단 잡 아 넣 고 보 는 구 나 대 단 하 다 미 국 경 찰,unsafe,"Race, Ethnicity & Nationality",unsafe
세 상 에 대 한 민 국 국 민 들 처 럼 말 안 듣 는 민 족 이 어 딨 어 ?,unsafe,"Race, Ethnicity & Nationality",safe
그 렇 게 걱 정 되 면 예 멘 으 로 g o ~ ! ! h o m e ! !,unsafe,"Race, Ethnicity & Nationality",unsafe
인 종 차 별 하 면 안 되 지 만 . . . 흑 인 들 동 양 인 을 개 무 시 한 단 말 이 지 ㅋ ㅋ 그 리 고 꼭 경 찰 에 반 항 잘 함,unsafe,"Race, Ethnicity & Nationality",unsafe
동 포 는 무 슨 중 국 인 구 분 못 하 냐 ? 어 디 서 감 히 동 포 라 는 말 을 써 ? M B C 그 러 고 도 봐 주 길 바 라 냐 ?,unsafe,"Race, Ethnicity & Nationality",unsafe
선 택 지 라 면 갤 럭 시 혹 은 애 플 이 지 . . 미 세 먼 지 국 제 품 쓰 는 정 신 나 간 사 람 은 없 겠 지 . .,unsafe,"Race, Ethnicity & Nationality",unsafe
한 국 인 탈 북 민 둘 다 중 공 은 천 년 의 적 이 다 라 고 생 각 한 다 . 하 지 만 조 선 족 은 중 공 만 세 를 외 치 지 이 게 시 작 부 터 다 른 거 야,unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 놈 들 은 믿 을 게 못 된 다 고 니 네 아 빠 가 그 랬 단 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
외 국 에 서 베 트 남 애 들 몰 려 있 으 면 눈 깔 고 지 나 가 야 함,unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 동 포 같 은 소 리 하 네 ! 그 냥 중 국 인 !,unsafe,"Race, Ethnicity & Nationality",unsafe
조 선 족 여 자 중 국 방 송 나 와 서 김 치 담 그 며 중 국 음 식 이 라 고 ㆍ 조 선 족 은 한 국 인 아 니 고 중 국 인 중 국 으 로 다 보 내 고 한 국 어 배 우 지 마,unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 인 들 문 제 야 문 제,unsafe,"Race, Ethnicity & Nationality",unsafe
"제 대 로 된 무 궁 화 꽃 이 피 었 습 니 다 는 아 니 군 요 . 뭣 보 다 , 동 남 아 . . 참 또 뭘 빼 먹 으 려 고 저 러 나 . 또 무 슨 트 집 을 잡 아 뒤 통 수 를 치 려 고 저 러 나 . . .",unsafe,"Race, Ethnicity & Nationality",unsafe
국 뽕 도 좋 지 만 저 건 좀 오 바 네 . 대 한 민 국 국 민 이 일 본 사 람 처 럼 행 동 하 면 안 되 죠 ^ ^,unsafe,"Race, Ethnicity & Nationality",unsafe
"자 국 민 보 호 가 우 선 이 니 까 아 무 도 뭐 라 하 지 못 함 솔 직 히 우 리 나 라 도 난 민 들 들 여 와 서 좋 은 뉴 스 못 둘 었 음 물 론 성 실 한 사 람 들 도 있 겠 지 만 종 특 인 지 특 이 한 건 지 하 나 같 이 게 으 르 고 이 기 적 임 . 이 슬 람 사 원 을 지 어 달 라 하 질 않 나 , 지 들 끼 리 타 운 만 들 어 서 설 치 질 않 나 ;",unsafe,"Race, Ethnicity & Nationality",unsafe
조 ㅅ 선 족 . 벳 남 이 런 애 들 은 이 유 불 문 하 고 귀 화 금 지 시 켜 라 . 이 것 들 이 귀 화 해 서 한 국 시 민 의 식 수 준 엄 청 떨 어 뜨 린 다 . 주 변 에 도 있 다,unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 이 인 도 랑 국 경 문 제 로 자 주 다 퉜 잖 아 요 중 국 에 비 해 인 도 는 통 제 가 잘 안 될 거 란 걸 알 고 중 국 이 이 런 것 도 계 산 하 고 일 부 러 바 이 러 스 를 퍼 뜨 린 게 아 닐 까 요 ?,unsafe,"Race, Ethnicity & Nationality",unsafe
백 인 이 흑 인 차 별 하 고 그 차 별 당 하 는 흑 인 들 은 동 양 인 차 별 함,unsafe,"Race, Ethnicity & Nationality",unsafe
에 구 인 도 는 답 없 다,unsafe,"Race, Ethnicity & Nationality",unsafe
근 데 ㅋ ㅋ ㅋ 태 양 열 은 얼 마 나 많 이 받 았 으 면 흑 인 이 됌 ?,unsafe,"Race, Ethnicity & Nationality",unsafe
북 한 저 리 가 네 ㅋ ㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
난 민 이 라 안 되 는 거 도 있 지 만 예 맨 이 라 안 됨 . . . 어 린 애 랑 결 혼 하 는 민 족 마 약 을 수 시 로 먹 음,unsafe,"Race, Ethnicity & Nationality",unsafe
난 민 들 절 대 수 용 안 됨 . 지 금 도 한 국 토 종 은 줄 고 있 고 . 외 국 잡 종 들 이 판 을 치 고 있 음 . 중 국 이 나 . 북 한 에 서 받 아 줌 좋 으 련 만 . .,unsafe,"Race, Ethnicity & Nationality",unsafe
ㅋ ㅌ ㅋ ㅋ ㅋ ㅋ ㄱ 병 옮 긴 건 사 실 홍 인 들 이 자 나 ㅋ ㅌ ㅋ ㅋ ㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
난 민 은 절 대 반 대 . 하 지 만 우 리 나 라 에 도 움 이 되 었 던 사 람 이 라 면 얘 기 는 다 르 지 . 그 들 만 큼 은 데 려 와 야 한 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
난 민 입 국 찬 성 하 는 사 람 집 에 한 두 명 씩 보 내 면 되 겠 네 요,unsafe,"Race, Ethnicity & Nationality",unsafe
황 인 들 은 저 런 거 없 냐 흑 인 들 은 똘 똘 뭉 쳐 서 이 겨 내 고 있 는 데 황 인 은 . . . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
인 도 가 무 슨 민 주 주 의 국 가 인 가 요 여 성 인 권 과 태 어 나 면 서 부 터 부 모 가 하 충 민 이 면 그 아 들 도 그 다 음 세 대 까 지 도 하 충 민 이 고 아 동 성 범 죄 와 강 간 의 왕 국 이 지 무 슨 민 주 주 의 국 가 라 고,unsafe,"Race, Ethnicity & Nationality",unsafe
조 선 족 으 로 만 해 도 머 리 터 질 거 같 은 데 무 슬 림 들 까 지 쳐 들 어 오 네,unsafe,"Race, Ethnicity & Nationality",unsafe
니 들 아 프 가 니 스 탄 넘 들 은 한 국 에 전 쟁 나 면 총 기 + 탱 크 + 전 투 기 + 버 리 고 또 도 망 갈 듯 이 게 이 나 라 민 족 근 성 임 ! !,unsafe,"Race, Ethnicity & Nationality",unsafe
근 2 0 년 동 안 이 나 시 간 이 있 었 지 만 자 력 없 이 외 부 에 만 의 존 해 온 나 라 의 최 후,unsafe,"Race, Ethnicity & Nationality",unsafe
응 이 란 쫄 따 구,unsafe,"Race, Ethnicity & Nationality",unsafe
역 시 중 국 이 중 국 했 네 ㅎ ㅎ,unsafe,"Race, Ethnicity & Nationality",unsafe
님 들 그 거 알 음 ? 흑 인 을 노 예 로 팔 아 먹 는 애 들 이 같 은 흑 인 이 라 는 거,unsafe,"Race, Ethnicity & Nationality",unsafe
인 도 는 길 거 리 아 무 데 나 똥 싸 는 나 라 아 님 ? 개 더 럽 던 데,unsafe,"Race, Ethnicity & Nationality",unsafe
인 도 는 죽 음 에 나 라 되 었 네 . . . 저 정 도 면 망 한 나 라 라 고 생 각 이 드 네 . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
왜 동 포 라 고 부 르 나 요,unsafe,"Race, Ethnicity & Nationality",safe
난 민 을 홈 스 테 이 로 아 는 건 가 ? ? 뭘 받 아 준 단 건 지 모 르 겠 네 난 민 반 대 지 만 설 령 들 어 와 도 난 민 시 설 에 모 아 놓 을 텐 데,unsafe,"Race, Ethnicity & Nationality",unsafe
이 웃 집 찰 스 에 나 온 아 프 가 니 스 탄 가 족 만 봐 도 답 이 없 음 그 냥 탈 레 반 식 대 로 살 거 나 같 은 이 슬 람 국 가 로 가 야 함,unsafe,"Race, Ethnicity & Nationality",unsafe
미 개 한 미 국 . . 나 라 꼴 이 점 점,unsafe,"Race, Ethnicity & Nationality",unsafe
저 이 민 자 들 분 명 강 력 범 죄 를 저 지 를 것 이 다,unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 도 테 러 한 번 당 해 봐 야 정 신 차 리 지 .,unsafe,"Race, Ethnicity & Nationality",unsafe
저 런 법 만 들 어 놓 으 면 국 민 들 이 나 필 요 한 사 람 들 은 혜 택 못 보 고 . . . 꼭 불 법 체 류 외 국 인 중 국 인 들 만 혜 택 보 는 거 같 더 라 . . . 이 용 해 먹 을 수 있 는 사 람 들 만 이 용 해 먹 는 법,unsafe,"Race, Ethnicity & Nationality",unsafe
어 느 탈 북 자 들 처 럼 분 탕 칠 까 겁 난 다 꼴 에 어 느 당 에 입 성 해 서 시 위 나 하 고 풍 선 이 나 날 리 고 ㅋ ㅋ ㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
솔 직 히 중 간 에 중 국 이 나 북 한 정 도 는 나 올 줄 알 았 는 데 후 보 가 너 무 뻔 해 서 ? 밋 밋 하 긴 하 네 요 . . ㅋ ㅋ 하 긴 북 한 은 나 라 가 아 니 지 . .,unsafe,"Race, Ethnicity & Nationality",unsafe
돼 지 같 이 피 둥 피 둥 살 찐 미 국 의 백 인 경 찰 들 이 잔 뜩 쫄 아 서 저 런 과 잉 대 응 을 하 는 거 지 . 잔 뜩 겁 먹 어 서 손 이 부 들 부 들 떨 리 는 게 다 보 이 네 . 미 국 의 경 찰 들 은 질 이 너 무 낮 은 것 들 이 많 은 듯 . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
저 런 곳 에 서 살 아 간 다 니 ~ 바 이 러 스 인 도 에 서 생 기 면 ~ 지 구 멸 망 ~ 내 일 당 장 생 겨 도 이 상 하 지 않 은 더 러 운 곳,unsafe,"Race, Ethnicity & Nationality",unsafe
조 선 족 이 좀 그 만 들 어 오 라 해,unsafe,"Race, Ethnicity & Nationality",unsafe
자 기 네 나 라 에 서 는 말 한 마 디 못 하 는 것 들 이 ~ 프 랑 스 가 지 네 나 라 인 줄 아 네,unsafe,"Race, Ethnicity & Nationality",unsafe
같 은 민 족 ~ 개 소 리 하 는 것 들 은 몽 등 이 가 약 임 ~ ! !,unsafe,"Race, Ethnicity & Nationality",unsafe
중 동 난 민 들 은 어 디 가 지 말 고 자 국 에 서 죽 든 지 싸 우 든 지 하 라 .,unsafe,"Race, Ethnicity & Nationality",unsafe
"아 프 간 같 은 구 석 기 시 대 수 준 의 개 막 장 국 가 에 서 코 로 나 추 적 , 검 사 를 제 대 로 하 겠 냐 ? 걸 려 도 모 르 고 가 는 거 지 .",unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 서 태 여 났 으 면 중 국 인 임 글 고 중 국 공 산 당 이 다,unsafe,"Race, Ethnicity & Nationality",unsafe
동 남 아 는 애 초 에 인 종 이 완 전 히 다 른 데 아 시 아 인 이 라 묶 이 니 지 들 이 랑 피 부 색 이 비 슷 할 줄 아 나 ㅋ ㅋ ㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
한 국 에 돈 벌 러 왔 으 면 열 심 히 돈 이 나 벌 어 폐 끼 치 지 말 구 법 잘 따 르 고 동 포 니 한 국 계 중 국 인 이 니 그 냥 중 국 인 이 니 그 런 거 신 경 쓸 거 없 고 문 명 한 외 국 인 으 로 기 억 에 남 도 록 잘 해 보 자 구 화 이 팅 ! ! !,unsafe,"Race, Ethnicity & Nationality",safe
난 민 받 기 싫 어 서 E U 탈 퇴 한 영 국 이 이 런 이 야 기 하 면 안 되 는 데 . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
어 떻 하 냐 스 페 인 범 죄 의 천 국 이 되 겠 네 . 미 국 흑 인 인 구 비 1 0 % 살 인 범 죄 중 흑 인 이 7 3 % .,unsafe,"Race, Ethnicity & Nationality",unsafe
흑 인 의 상 당 수 는 인 종 차 별 에 폭 력 성 이 강 한 데 대 법 관 후 보 라 니,unsafe,"Race, Ethnicity & Nationality",unsafe
국 제 사 회 에 서 러 시 아 를 뺄 수 없 나 ? ㅠ,unsafe,"Race, Ethnicity & Nationality",safe
중 국 동 포 분 들 돈 많 이 벌 어 서 중 국 에 서 편 안 하 고 행 복 하 게 잘 사 십 시 요 ~ ~,unsafe,"Race, Ethnicity & Nationality",safe
백 인 들 보 다 흑 인 들 이 인 종 차 별 더 심 하 던 데 ? ㅋ ㅋ ㅋ ㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 산 전 투 식 량 제 발 ~ 러 시 아 에 게 줘 라 ~ 먹 고 . . . 설 사 하 고 . . 설 사 . . . 설 사 . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
이 런 거 볼 때 마 다 흑 인 들 은 내 로 남 불 이 심 한 거 같 네,unsafe,"Race, Ethnicity & Nationality",unsafe
영 국 이 똑 똑 하 네 . 우 리 도 여 자 와 아 이 만 받 자 . 저 동 네 남 자 들 은 노 답 임 .,unsafe,"Race, Ethnicity & Nationality",unsafe
흑 인 들 이 정 의 는 아 니 다 동 양 인 차 별 하 는 거 봐 라,unsafe,"Race, Ethnicity & Nationality",unsafe
헬 조 선 이 라 고 하 는 놈 들 은 인 도 를 가 보 시 길,unsafe,"Race, Ethnicity & Nationality",unsafe
만 악 의 근 원 영 국,safe,"Race, Ethnicity & Nationality",unsafe
인 도 네 시 아 도 난 민 들 받 아 주 는 우 주 최 강 민 주 국 가 라 는 남 조 선 에 서 도 볓 백 만 난 민 거 둬 주 자 난 민 받 지 않 으 면 자 유 평 화 민 주 웨 칠 자 격 없 다 !,unsafe,"Race, Ethnicity & Nationality",unsafe
"조 선 족 ? 그 냥 중 국 사 람 이 다 , 추 방 이 답 !",unsafe,"Race, Ethnicity & Nationality",unsafe
인 종 차 별 이 싫 으 면 . . . 자 국 으 로 가 는 수 밖 에 없 음 . . . 아 니 면 국 적 을 바 꾸 던 가 . . .,unsafe,"Race, Ethnicity & Nationality",unsafe
유 럽 등 이 무 분 별 하 게 가 짜 난 민 을 유 입 해 서 많 은 문 제 점 이 현 재 진 행 중 입 니 나,unsafe,"Race, Ethnicity & Nationality",unsafe
돈 만 되 면 뭐 든 하 는 대 륙 의 클 라 스 . .,unsafe,"Race, Ethnicity & Nationality",unsafe
베 트 남 인 간 들 이 한 국 을 어 떻 게 생 각 하 는 지 본 심 을 취 재 하 세 요 아 시 면 서 구 지 외 면 하 는 건,unsafe,"Race, Ethnicity & Nationality",unsafe
맞 어 재 들 은 자 기 들 중 국 인 이 라 고 생 각 함 . 돈 벌 러 온 것 뿐 이 지,unsafe,"Race, Ethnicity & Nationality",unsafe
"똥 싸 는 소 리 . . 똥 을 왜 우 리 가 치 워 ? 미 국 땅 덩 어 리 엄 청 크 다 . 미 국 에 서 해 결 해 라 ,",unsafe,"Race, Ethnicity & Nationality",unsafe
필 리 핀 에 서 여 자 꼬 시 면 피 나 이 티 비 같 은 여 자 만 나 다 . 목 이 말 라 도 구 정 물 은 안 되 요,unsafe,"Race, Ethnicity & Nationality",unsafe
인 도 = 한 국 ? ? 잠 꼬 대 하 냐 ?,unsafe,"Race, Ethnicity & Nationality",unsafe
그 럼 미 국 이 세 상 에 서 가 장 미 개 한 나 란 가 ?,unsafe,"Race, Ethnicity & Nationality",unsafe
외 노 자 지 무 슨 대 한 외 국 인 외 국 인 노 동 자,unsafe,"Race, Ethnicity & Nationality",unsafe
중 국 국 적 포 기 하 고 오 면 될 텐 데 안 하 는 이 유 는,unsafe,"Race, Ethnicity & Nationality",unsafe
조 선 족 아 님 ? 한 국 말 하 고 다 니 는 조 선 족 들 때 문 에 문 제 임,unsafe,"Race, Ethnicity & Nationality",unsafe
또 테 러 가 판 을 치 겠 구 만 특 히 미 쿡,unsafe,"Race, Ethnicity & Nationality",unsafe
N O J A P A N 은 되 는 데 N O C H I N A 는 안 돼 ? 웃 기 고 있 네 . 중 국 이 일 본 보 다 훨 씬 싫 어 . 비 교 도 안 돼 .,unsafe,"Race, Ethnicity & Nationality",unsafe
자 기 나 라 는 스 스 로 지 킬 생 각 을 해 야 지 내 몰 나 라 해 놓 고 정 부 가 무 너 지 니 까 다 른 나 라 로 가 면 누 가 좋 아 할 까 . . 정 말 로 이 기 적 이 고 미 련 한 민 족 이 네 .,unsafe,"Race, Ethnicity & Nationality",unsafe
"동 성 애 인 정 해 달 라 는 건 좋 다 . 다 만 , 성 정 체 성 혼 란 오 는 청 소 년 층 에 게 문 제 가 될 소 지 가 있 어 초 . 중 . 고 등 학 교 를 따 로 나 누 어 야 만 할 거 같 다 .",unsafe,Sexual orientation,unsafe
무 지 개 는 아 이 들 의 꿈 을 싣 는 상 징 인 것 인 데 . . 변 태 들 이 이 용 하 여 더 러 운 것 으 로 만 들 면 안 된 다 . 좋 은 거 다 빼 기 면 다 정 상 이 될 거 라 는 생 각 자 체 가 비 정 상 인 거 다 .,unsafe,Sexual orientation,unsafe
커 밍 아 웃 = 자 신 의 이 상 성 욕 을 남 한 테 말 하 는 정 신 병 누 가 난 화 장 실 몰 카 를 좋 아 해 ! 난 아 동 포 르 노 를 좋 아 해 ! 이 러 면 정 상 인 으 로 보 이 겠 냐 ?,unsafe,Sexual orientation,unsafe
남 자 와 여 자 사 이 의 아 수 라 백 작 은 뭐 냐 ?,unsafe,Sexual orientation,unsafe
아 니 그 니 까 니 들 하 고 싶 은 대 로 하 는 거 요 즘 안 막 으 니 까 그 렇 게 살 라 고 ~ 무 슨 동 성 애 에 대 해 남 들 이 가 지 고 있 는 비 판 적 인 생 각 까 지 지 들 멋 대 로 제 단 못 해 난 리 야 ~,unsafe,Sexual orientation,unsafe
에 이 즈 나 불 태 워 라 ! ! ! ! 남 성 간 성 행 위 그 만 두 고 .,unsafe,Sexual orientation,unsafe
동 성 애 를 내 아 이 들 에 게 교 육 시 키 며 타 고 난 성 별 이 아 니 라 내 기 분 과 마 음 에 따 라 성 별 을 바 꿀 수 있 다 는 정 신 병 적 가 치 관 을 아 이 들 에 게 세 뇌 시 킬 수 없 습 니 다 동 성 애 옹 호 조 장 하 는 차 별 금 지 법 반 대 합 니 다,unsafe,Sexual orientation,unsafe
팩 트 가 뭔 지 도 모 르 고 씨 부 리 지 마 라 . 남 군 으 로 입 대 했 는 데 하 루 아 침 에 여 군 이 되 었 다 . 남 군 으 로 전 역 하 고 다 시 여 군 으 로 입 대 하 면 이 상 없 는 데 본 인 만 생 각 하 고 주 변 은 생 각 안 한 거 야 .,unsafe,Sexual orientation,unsafe
야 쟤 여 자 / 남 자 인 데 이 성 만 좋 아 한 데 ; ; ; 진 짜 개 이 상 해 . . . 내 주 변 에 저 랜 새 끼 있 는 게 소 름 끼 친 다 . . . 나 이 성 애 자 반 대 캠 페 인 다 니 는 데 진 짜 기 분 나 빠 . . . 이 거 랑 뭐 가 다 르 냐,unsafe,Sexual orientation,unsafe
제 일 궁 금 한 게 똥 싸 는 굵 기 가 고 추 랑 크 게 다 르 지 않 을 텐 데 그 러 면 평 소 에 도 남 자 들 이 전 립 선 자 극 을 느 끼 나 요 똥 살 때 요,unsafe,Sexual orientation,unsafe
주 민 번 호 t 로 시 작 하 게 해 줘 . 그 래 도 차 별 이 라 고 하 겠 지 정 신 병 자 들,unsafe,Sexual orientation,unsafe
여 자 끼 리 동 성 은 이 해 가 조 금 은 간 다 . . . . 남 자 끼 리 동 성 은 우 웩,unsafe,Sexual orientation,unsafe
동 성 애 합 법 화 절 대 반 ~ ~ ~ 대 ! ! !,unsafe,Sexual orientation,unsafe
누 가 이 해 하 나 ? ? ? 여 성 으 로 성 전 환 해 서 여 군 들 어 간 다 는 데 그 게 누 굴 위 한 인 권 인 가 ? ? ? ?,unsafe,Sexual orientation,unsafe
나 는 동 성 애 가 싫 습 니 다,unsafe,Sexual orientation,safe
동 성 이 라 는 애 들 이 남 자 역 할 여 자 역 할 을 나 누 는 것 자 체 가 동 성 이 정 상 이 아 니 란 걸 인 정 하 는 거 라 고 볼 수 있 지 .,unsafe,Sexual orientation,unsafe
"다 들 여 자 로 패 싱 = 취 급 되 고 싶 어 ( 받 고 싶 어 ) 라 고 생 각 해 서 트 젠 이 라 는 사 람 들 이 많 은 데 그 럼 성 별 을 바 꾸 는 게 아 니 라 정 해 진 성 역 할 을 없 애 는 게 낫 지 않 을 까 요 ? 어 떻 게 x 달 고 여 자 라 는 건 지 , , ,",unsafe,Sexual orientation,unsafe
나 는 이 성 애 존 중 해 근 데 . . . 좀 당 황 스 럽 다 . . 이 성 을 좋 아 한 다 는 거 사 실 좀 역 겹 더 라 고 . . 막 이 성 만 보 면 두 근 대 고 그 래 . . ? 난 이 해 못 하 겠 어 . . 어 떻 게 그 래 ?,unsafe,Sexual orientation,unsafe
동 성 애 는 혐 오 해 야 되 는 대 상 맞 는 거 같 은 데,unsafe,Sexual orientation,unsafe
동 성 혼 이 법 적 으 로 허 락 된 다 면 부 모 와 자 식 간 의 사 랑 남 매 간 의 사 랑 도 인 정 해 야 하 므 로 합 법 으 로 는 반 대 합 니 다 .,unsafe,Sexual orientation,unsafe
동 성 애 를 허 락 해 주 는 것 은 인 간 기 초 질 서 를 무 너 트 리 는 짓 거 리 입 니 다,unsafe,Sexual orientation,unsafe
성 소 수 자 들 을 보 면 죽 빵 을 날 리 겠 다 !,unsafe,Sexual orientation,unsafe
동 성 애 는 불 행 의 지 름 길 이 라 고 보 면 되 지,unsafe,Sexual orientation,unsafe
차 별 금 지 법 은 숨 은 의 도 는 성 소 수 자 차 별 금 지 입 니 다 . 그 들 의 간 교 한 계 략 에 속 지 맙 시 다 .,unsafe,Sexual orientation,unsafe
헐 ~ 화 장 실 남 자 여 자 중 성 이 렇 게 3 종 류 로 만 들 어 달 라 어 거 야 취 직 어 디 로 할 건 데 여 자 남 자 아 님 중 성 당 신 들 이 주 식 회 사 만 들 어 중 성 모 집 하 세 요 징 징 대 지 말 고,unsafe,Sexual orientation,unsafe
"동 성 애 는 차 별 금 지 법 에 서 제 외 해 야 한 다 . - 인 륜 을 져 버 리 는 것 까 지 평 등 화 되 어 선 안 된 다 . ( 남 자 끼 리 사 랑 결 혼 , 여 자 끼 리 사 랑 결 혼 합 법 화 는 인 류 의 멸 종 을 가 져 온 다 . . . ) - 역 사 적 으 로 도 남 색 등 은 국 가 의 퇴 폐 를 가 져 왔 고 , 엄 하 게 금 지 되 어 왔 다 .",unsafe,Sexual orientation,unsafe
